"","Isnag","Yogad","Agta","Gaddang","Ibanag","Atta","Casiguran Dumagat","Ilokano","Itneg","North Kalinga","Central Kalinga","South Kalinga","Balangaw","Central Ifugao","East Ifugao","Central Bontok","North Kankanay","Ilongot","Pangasinan","Inibaloi","North Kallahan","Itbayaten","Ivatanen","Kapampangan","Tina","Iraya","Siocon Subanon","Sindangan","Binukid","Ata","Tigwa","Dibabawon","Ilianen","Western Bukidnon","Sarangani Manobo","Kalamansig","Magindanao","Maranao","Hanunoo","Buhid","Kalamianen","Batak","Tagbanwa","Tagalog","Naga","Mansakan","Kalagan","Mamanwa","Tausug","Cebuano","Waray","Hiligaynon","Kuyunon","Tiruray","Tboli","Cotabato Bilaan","Sarangani Bilaan","Sangil"
"Maranao",6397.86478531812,6718.16503292158,5715.74088891413,6561.15759830658,6675.12927857159,6289.28831811925,6161.36979754229,6107.48559729196,6171.67317223297,6478.63453056812,6327.93461436062,6344.01235777068,6460.61518447114,6373.50219673326,6493.65748420774,6327.84001717002,6234.68531581219,6480.91750133826,6147.00055767859,6094.75990849063,6431.17792340041,6357.03138782773,6357.03138782773,5958.67487329184,5809.00196649928,3492.72739115411,891.564693028987,857.919538088091,1401.06388690075,938.93671382368,1642.83564475005,1714.3809869403,1828.30555075465,1657.95871078575,2352.19513642579,1372.63939171244,2031.70483910332,0,3879.84558943416,3764.72628394476,3842.92518818695,2047.00256028549,2107.76319095166,5579.149384321,1691.19624873538,2006.76020422837,1954.29815634832,1094.94238712922,2233.73009001919,869.338053795742,1521.97909013924,1008.53411479552,2084.25625000331,1389.18402780967,1558.03704432583,2375.60658921553,2469.48926027465,2716.36804170047
"Hanunoo",3540.047680423,3860.34792802645,2857.923784019,3703.34049341146,3817.31217367647,3431.47121322412,3303.55269264716,3249.66849239683,3313.85606733784,3620.81742567299,3470.11750946549,3486.19525287555,3602.79807957601,3515.68509183813,3635.84037931261,3470.02291227489,3376.86821091707,3623.10039644313,3289.18345278346,3236.94280359551,3573.36081850528,3499.2142829326,3499.2142829326,3100.85776839671,2951.18486160415,634.910286258983,3587.73047266867,3554.08531772777,3620.57605789179,3635.10249346336,3862.34781574109,3933.89315793134,4047.81772174568,3877.47088177678,4571.70730741683,4068.80517135212,4251.21701009436,3879.84558943416,0,906.909179049635,985.108083291818,4743.16833992517,4803.92897059134,2721.33227942587,2766.39985133845,4226.2723752194,4173.81032733936,3314.45455812026,4929.89586965887,3209.52423927469,3279.1290194434,3704.6998944352,4780.422029643,4085.34980744935,4254.20282396551,4595.11876020657,4689.00143126568,4935.88021269151
"Buhid",3424.9283749336,3745.22862253705,2742.8044785296,3588.22118792206,3702.19286818707,3316.35190773473,3188.43338715776,3134.54918690743,3198.73676184844,3505.69812018359,3354.99820397609,3371.07594738615,3487.67877408661,3400.56578634873,3520.72107382321,3354.90360678549,3261.74890542767,3507.98109095373,3174.06414729407,3121.82349810611,3458.24151301588,3384.0949774432,3384.0949774432,2985.73846290732,2836.06555611475,519.790980769584,3472.61116717927,3438.96601223837,3505.45675240239,3519.98318797396,3747.22851025169,3818.77385244194,3932.69841625628,3762.35157628738,4456.58800192743,3953.68586586272,4136.09770460496,3764.72628394476,906.909179049635,0,869.988777802419,4628.04903443577,4688.80966510194,2606.21297393647,2651.28054584906,4111.15306973,4058.69102184996,3199.33525263086,4814.77656416947,3094.4049337853,3164.009713954,3589.5805889458,4665.3027241536,3970.23050195995,4139.08351847611,4479.99945471717,4573.88212577628,4820.76090720211
"Kalamianen",3503.12727917578,3823.42752677923,2821.00338277178,3666.42009216424,3780.39177242925,3394.55081197691,3266.63229139994,3212.74809114961,3276.93566609062,3583.89702442577,3433.19710821828,3449.27485162833,3565.8776783288,3478.76469059091,3598.91997806539,3433.10251102767,3339.94780966985,3586.17999519592,3252.26305153625,3200.02240234829,3536.44041725806,3462.29388168538,3462.29388168538,3063.9373671495,2914.26446035694,597.989885011766,3550.81007142145,3517.16491648056,3583.65565664457,3598.18209221614,3825.42741449387,3896.97275668412,4010.89732049847,3840.55048052957,4534.78690616961,4031.8847701049,4214.29660884714,3842.92518818695,985.108083291818,869.988777802419,0,4706.24793867795,4767.00856934412,2684.41187817866,2729.47945009124,4189.35197397219,4136.88992609214,3277.53415687304,4892.97546841165,3172.60383802748,3242.20861819618,3667.77949318799,4743.50162839578,4048.42940620213,4217.2824227183,4558.19835895935,4652.08103001847,4898.95981144429
"Batak",7261.18753580913,7581.48778341259,6579.06363940514,7424.48034879759,7538.4520290626,7152.61106861026,7024.6925480333,6970.80834778297,7034.99592272397,7341.95728105912,7191.25736485163,7207.33510826168,7323.93793496214,7236.82494722426,7356.98023469875,7191.16276766102,7098.0080663032,7344.24025182927,7010.3233081696,6958.08265898164,7294.50067389141,7220.35413831873,7220.35413831873,6821.99762378285,6672.32471699029,4356.05014164512,1520.08269028846,1486.43753534756,2264.38663739176,1802.25946431469,2506.15839524106,2577.7037374313,2691.62830124565,2521.28146127675,3215.5178869168,2001.15738897191,2895.02758959433,2047.00256028549,4743.16833992517,4628.04903443577,4706.24793867795,0,615.31431577677,6442.47213481201,2554.51899922639,2870.08295471937,2817.62090683933,1958.26513762023,741.281214844302,1732.66080428675,2385.30184063025,1871.85686528653,591.807374828429,2017.70202506914,2186.55504158531,3238.92933970654,3332.81201076565,3579.69079219148
"Tagbanwa",7321.9481664753,7642.24841407875,6639.8242700713,7485.24097946376,7599.21265972876,7213.37169927642,7085.45317869946,7031.56897844913,7095.75655339014,7402.71791172529,7252.01799551779,7268.09573892785,7384.69856562831,7297.58557789043,7417.74086536491,7251.92339832719,7158.76869696937,7405.00088249543,7071.08393883577,7018.84328964781,7355.26130455758,7281.1147689849,7281.1147689849,6882.75825444901,6733.08534765645,4416.81077231128,1580.84332095463,1547.19816601373,2325.14726805792,1863.02009498085,2566.91902590722,2638.46436809747,2752.38893191182,2582.04209194292,3276.27851758296,2061.91801963808,2955.78822026049,2107.76319095166,4803.92897059134,4688.80966510194,4767.00856934412,615.31431577677,0,6503.23276547817,2615.27962989255,2930.84358538554,2878.38153750549,2019.02576828639,802.041845510468,1793.42143495291,2446.06247129642,1932.6174959527,652.568005494595,2078.46265573531,2247.31567225147,3299.68997037271,3393.57264143182,3640.45142285764
"Tagalog",1320.49673955421,1640.79698715766,638.372843150214,1483.78955254267,1597.76123280768,1211.92027235534,1084.00175177837,1030.11755152804,1094.30512646905,1401.2664848042,1250.56656859671,1266.64431200676,1383.24713870722,1296.13415096934,1416.28943844382,1250.4719714061,1157.31727004828,1403.54945557435,1069.63251191468,1017.39186272672,1353.80987763649,1279.66334206381,1279.66334206381,881.306827527928,731.633920735365,2254.53770318515,5287.03426755551,5253.38911261461,5319.87985277863,5334.4062883502,5561.65161062793,5633.19695281818,5747.12151663252,5576.77467666362,6271.01110230367,5768.10896623896,5950.5208049812,5579.149384321,2721.33227942587,2606.21297393647,2684.41187817866,6442.47213481201,6503.23276547817,0,4465.70364622529,5925.57617010624,5873.1141222262,5013.7583530071,6629.19966454571,4908.82803416153,4978.43281433024,5404.00368932204,6479.72582452983,5784.65360233619,5953.50661885235,6294.42255509341,6388.30522615252,6635.18400757835
"Naga",5284.41904722242,5604.71929482587,4602.29515081842,5447.71186021088,5561.68354047589,5175.84258002354,5047.92405944658,4994.03985919625,5058.22743413726,5365.18879247241,5214.48887626491,5230.56661967497,5347.16944637543,5260.05645863755,5380.21174611203,5214.39427907431,5121.23957771649,5367.47176324255,5033.55481958289,4981.31417039493,5317.7321853047,5243.58564973202,5243.58564973202,4845.22913519614,4695.55622840357,2379.2816530584,1399.08113196989,1365.43597702899,1431.92671719301,1446.45315276458,1673.6984750423,1745.24381723255,1859.1683810469,1688.821541078,2383.05796671804,1880.15583065334,2062.56766939557,1691.19624873538,2766.39985133845,2651.28054584906,2729.47945009124,2554.51899922639,2615.27962989255,4465.70364622529,0,2037.62303452062,1985.16098664057,1125.80521742148,2741.24652896009,1020.87489857591,1090.47967874462,1516.05055373642,2591.77268894421,1896.70046675057,2065.55348326673,2406.46941950779,2500.3520905669,2747.23087199273
"Mansakan",6744.29157110337,7064.59181870682,6062.16767469937,6907.58438409183,7021.55606435683,6635.71510390449,6507.79658332753,6453.9123830772,6518.09995801821,6825.06131635336,6674.36140014586,6690.43914355592,6807.04197025638,6719.9289825185,6840.08426999298,6674.26680295526,6581.11210159743,6827.3442871235,6493.42734346383,6441.18669427588,6777.60470918565,6703.45817361297,6703.45817361297,6305.10165907708,6155.42875228452,3839.15417693935,1714.64508746287,1680.99993252197,1368.10545313755,1762.01710825756,1609.87721098684,1681.42255317709,1795.34711699144,1625.00027702254,2319.23670266258,2195.71978614632,1998.74640534011,2006.76020422837,4226.2723752194,4111.15306973,4189.35197397219,2870.08295471937,2930.84358538554,5925.57617010624,2037.62303452062,0,1921.33972258512,1061.98395336602,3056.81048445307,1336.4388540689,1868.40587592449,1831.61450922941,2907.3366444372,2212.26442224355,2381.11743875972,2342.64815545233,2436.53082651144,2683.40960793727
"Kalagan",6691.82952322332,7012.12977082677,6009.70562681932,6855.12233621178,6969.09401647679,6583.25305602445,6455.33453544748,6401.45033519715,6465.63791013816,6772.59926847331,6621.89935226581,6637.97709567587,6754.57992237633,6667.46693463845,6787.62222211293,6621.80475507521,6528.65005371739,6774.88223924345,6440.96529558379,6388.72464639583,6725.1426613056,6650.99612573292,6650.99612573292,6252.63961119704,6102.96670440447,3786.6921290593,1662.18303958282,1628.53788464193,1315.6434052575,1709.55506037752,1557.4151631068,1628.96050529705,1742.8850691114,1572.53822914249,2266.77465478254,2143.25773826627,1946.28435746007,1954.29815634832,4173.81032733936,4058.69102184996,4136.88992609214,2817.62090683933,2878.38153750549,5873.1141222262,1985.16098664057,1921.33972258512,0,1009.52190548597,3004.34843657302,1283.97680618885,1815.94382804444,1779.15246134936,2854.87459655715,2159.80237436351,2328.65539087967,2290.18610757228,2384.06877863139,2630.94756005722
"Mamanwa",5832.47375400422,6152.77400160767,5150.34985760022,5995.76656699268,6109.73824725769,5723.89728680535,5595.97876622838,5542.09456597805,5606.28214091906,5913.24349925421,5762.54358304671,5778.62132645677,5895.22415315723,5808.11116541935,5928.26645289383,5762.44898585611,5669.29428449829,5915.52647002436,5581.60952636469,5529.36887717673,5865.7868920865,5791.64035651382,5791.64035651382,5393.28384197794,5243.61093518537,2927.33635984021,802.827270363724,769.182115422828,456.287636038402,850.199291158416,698.059393887698,769.604736077948,883.529299892296,713.182459923396,1407.41888556344,1283.90196904717,1086.92858824097,1094.94238712922,3314.45455812026,3199.33525263086,3277.53415687304,1958.26513762023,2019.02576828639,5013.7583530071,1125.80521742148,1061.98395336602,1009.52190548597,0,2144.99266735392,424.621036969751,956.588058825339,919.796692130259,1995.51882733805,1300.44660514441,1469.29962166057,1430.83033835318,1524.7130094123,1771.59179083812
"Tausug",7447.91506554283,7768.21531314628,6765.79116913883,7611.20787853129,7725.1795587963,7339.33859834396,7211.42007776699,7157.53587751666,7221.72345245767,7528.68481079282,7377.98489458532,7394.06263799538,7510.66546469584,7423.55247695796,7543.70776443244,7377.89029739472,7284.7355960369,7530.96778156297,7197.0508379033,7144.81018871534,7481.22820362511,7407.08166805243,7407.08166805243,7008.72515351655,6859.05224672398,4542.77767137882,1706.81022002216,1673.16506508126,2451.11416712546,1988.98699404838,2692.88592497475,2764.431267165,2878.35583097935,2708.00899101045,3402.24541665049,2187.88491870561,3081.75511932802,2233.73009001919,4929.89586965887,4814.77656416947,4892.97546841165,741.281214844302,802.041845510468,6629.19966454571,2741.24652896009,3056.81048445307,3004.34843657302,2144.99266735392,0,1919.38833402045,2572.02937036395,2058.58439502023,778.534904562127,2204.42955480284,2373.282571319,3425.65686944024,3519.53954049935,3766.41832192518
"Cebuano",5727.54343515866,6047.84368276211,5045.41953875466,5890.83624814712,6004.80792841212,5618.96696795978,5491.04844738282,5437.16424713249,5501.3518220735,5808.31318040865,5657.61326420115,5673.69100761121,5790.29383431167,5703.18084657379,5823.33613404827,5657.51866701055,5564.36396565273,5810.59615117879,5476.67920751912,5424.43855833117,5760.85657324094,5686.71003766826,5686.71003766826,5288.35352313237,5138.68061633981,2822.40604099464,577.222937030246,543.57778208935,730.742536741284,624.594957824939,972.51429459058,1044.05963678083,1157.98420059518,987.637360626277,1681.87378626632,1058.2976357137,1361.38348894385,869.338053795742,3209.52423927469,3094.4049337853,3172.60383802748,1732.66080428675,1793.42143495291,4908.82803416153,1020.87489857591,1336.4388540689,1283.97680618885,424.621036969751,1919.38833402045,0,851.657739979776,694.192358796782,1769.91449400457,1074.84227181093,1243.69528832709,1705.28523905606,1799.16791011518,2046.046691541
"Waray",5797.14821532736,6117.44846293082,5115.02431892337,5960.44102831582,6074.41270858083,5688.57174812849,5560.65322755153,5506.7690273012,5570.95660224221,5877.91796057735,5727.21804436986,5743.29578777992,5859.89861448038,5772.78562674249,5892.94091421698,5727.12344717925,5633.96874582143,5880.2009313475,5546.28398768783,5494.04333849987,5830.46135340964,5756.31481783697,5756.31481783697,5357.95830330108,5208.28539650852,2892.01082116335,1229.86397337375,1196.21881843285,1262.70955859687,1277.23599416844,1504.48131644617,1576.02665863642,1689.95122245077,1519.60438248187,2213.84080812191,1710.9386720572,1893.35051079944,1521.97909013924,3279.1290194434,3164.009713954,3242.20861819618,2385.30184063025,2446.06247129642,4978.43281433024,1090.47967874462,1868.40587592449,1815.94382804444,956.588058825339,2572.02937036395,851.657739979776,0,1346.83339514028,2422.55553034808,1727.48330815443,1896.3363246706,2237.25226091165,2331.13493197077,2578.01371339659
"Hiligaynon",6222.71909031917,6543.01933792262,5540.59519391517,6386.01190330763,6499.98358357263,6114.14262312029,5986.22410254333,5932.339902293,5996.52747723401,6303.48883556915,6152.78891936166,6168.86666277172,6285.46948947218,6198.3565017343,6318.51178920878,6152.69432217106,6059.53962081323,6305.7718063393,5971.85486267963,5919.61421349167,6256.03222840145,6181.88569282877,6181.88569282877,5783.52917829288,5633.85627150032,3317.58169615515,716.418998030027,682.773843089131,1225.91819190179,763.791018824719,1467.68994975109,1539.23529194134,1653.15985575569,1482.81301578679,2177.04944142683,1197.49369671348,1856.55914410436,1008.53411479552,3704.6998944352,3589.5805889458,3667.77949318799,1871.85686528653,1932.6174959527,5404.00368932204,1516.05055373642,1831.61450922941,1779.15246134936,919.796692130259,2058.58439502023,694.192358796782,1346.83339514028,0,1909.11055500435,1214.03833281071,1382.89134932687,2200.46089421657,2294.34356527569,2541.22234670151
"Kuyunon",7298.44122552696,7618.74147313041,6616.31732912296,7461.73403851542,7575.70571878042,7189.86475832808,7061.94623775112,7008.06203750079,7072.2496124418,7379.21097077695,7228.51105456945,7244.58879797951,7361.19162467997,7274.07863694209,7394.23392441657,7228.41645737885,7135.26175602103,7381.49394154709,7047.57699788742,6995.33634869947,7331.75436360924,7257.60782803656,7257.60782803656,6859.25131350067,6709.57840670811,4393.30383136294,1557.33638000628,1523.69122506539,2301.64032710958,1839.51315403251,2543.41208495888,2614.95742714913,2728.88199096348,2558.53515099458,3252.77157663462,2038.41107868973,2932.28127931215,2084.25625000331,4780.422029643,4665.3027241536,4743.50162839578,591.807374828429,652.568005494595,6479.72582452983,2591.77268894421,2907.3366444372,2854.87459655715,1995.51882733805,778.534904562127,1769.91449400457,2422.55553034808,1909.11055500435,0,2054.95571478697,2223.80873130313,3276.18302942436,3370.06570048348,3616.9444819093
"Tiruray",6603.36900333331,6923.66925093677,5921.24510692932,6766.66181632177,6880.63349658678,6494.79253613444,6366.87401555748,6312.98981530715,6377.17739024816,6684.1387485833,6533.43883237581,6549.51657578586,6666.11940248633,6579.00641474844,6699.16170222293,6533.3442351852,6440.18953382738,6686.42171935345,6352.50477569378,6300.26412650582,6636.6821414156,6562.53560584292,6562.53560584292,6164.17909130703,6014.50618451447,3698.2316091693,862.26415781264,828.619002871744,1606.56810491594,1144.44093183887,1848.33986276524,1919.88520495549,2033.80976876983,1863.46292880093,2557.69935444098,1343.33885649609,2237.20905711851,1389.18402780967,4085.34980744935,3970.23050195995,4048.42940620213,2017.70202506914,2078.46265573531,5784.65360233619,1896.70046675057,2212.26442224355,2159.80237436351,1300.44660514441,2204.42955480284,1074.84227181093,1727.48330815443,1214.03833281071,2054.95571478697,0,1528.73650910949,2581.11080723072,2674.99347828983,2921.87225971566
"Tboli",6772.22201984948,7092.52226745293,6090.09812344548,6935.51483283794,7049.48651310294,6663.6455526506,6535.72703207364,6481.84283182331,6546.03040676432,6852.99176509946,6702.29184889197,6718.36959230203,6834.97241900249,6747.85943126461,6868.01471873909,6702.19725170137,6609.04255034354,6855.27473586961,6521.35779220994,6469.11714302198,6805.53515793176,6731.38862235908,6731.38862235908,6333.03210782319,6183.35920103063,3867.08462568546,1031.1171743288,997.472019387907,1775.4211214321,1313.29394835503,2017.1928792814,2088.73822147165,2202.662785286,2032.3159453171,2726.55237095714,1512.19187301225,2406.06207363467,1558.03704432583,4254.20282396551,4139.08351847611,4217.2824227183,2186.55504158531,2247.31567225147,5953.50661885235,2065.55348326673,2381.11743875972,2328.65539087967,1469.29962166057,2373.282571319,1243.69528832709,1896.3363246706,1382.89134932687,2223.80873130313,1528.73650910949,0,2749.96382374688,2843.846494806,3090.72527623182
"Cotabato Bilaan",7113.13795609054,7433.43820369399,6431.01405968654,7276.43076907899,7390.402449344,7004.56148889166,6876.6429683147,6822.75876806437,6886.94634300538,7193.90770134052,7043.20778513303,7059.28552854309,7175.88835524355,7088.77536750567,7208.93065498015,7043.11318794242,6949.9584865846,7196.19067211067,6862.273728451,6810.03307926304,7146.45109417281,7072.30455860014,7072.30455860014,6673.94804406425,6524.27513727169,4208.00056192652,2083.49147245004,2049.84631750914,1736.95183812472,2130.86349324473,1978.72359597401,2050.26893816426,2164.19350197861,1993.84666200971,2688.08308764975,2564.56617113349,2367.59279032728,2375.60658921553,4595.11876020657,4479.99945471717,4558.19835895935,3238.92933970654,3299.68997037271,6294.42255509341,2406.46941950779,2342.64815545233,2290.18610757228,1430.83033835318,3425.65686944024,1705.28523905606,2237.25226091165,2200.46089421657,3276.18302942436,2581.11080723072,2749.96382374688,0,2805.37721149861,3052.25599292444
"Sarangani Bilaan",7207.02062714965,7527.3208747531,6524.89673074565,7370.31344013811,7484.28512040311,7098.44415995077,6970.52563937381,6916.64143912348,6980.82901406449,7287.79037239964,7137.09045619214,7153.1681996022,7269.77102630266,7182.65803856478,7302.81332603926,7136.99585900154,7043.84115764371,7290.07334316978,6956.15639951011,6903.91575032216,7240.33376523193,7166.18722965925,7166.18722965925,6767.83071512336,6618.1578083308,4301.88323298563,2177.37414350915,2143.72898856825,1830.83450918383,2224.74616430384,2072.60626703312,2144.15160922337,2258.07617303772,2087.72933306882,2781.96575870886,2658.4488421926,2461.47546138639,2469.48926027465,4689.00143126568,4573.88212577628,4652.08103001847,3332.81201076565,3393.57264143182,6388.30522615252,2500.3520905669,2436.53082651144,2384.06877863139,1524.7130094123,3519.53954049935,1799.16791011518,2331.13493197077,2294.34356527569,3370.06570048348,2674.99347828983,2843.846494806,2805.37721149861,0,3146.13866398355
"Sangil",7453.89940857547,7774.19965617893,6771.77551217148,7617.19222156393,7731.16390182894,7345.3229413766,7217.40442079964,7163.52022054931,7227.70779549032,7534.66915382546,7383.96923761797,7400.04698102802,7516.64980772849,7429.5368199906,7549.69210746509,7383.87464042736,7290.71993906954,7536.95212459561,7203.03518093594,7150.79453174798,7487.21254665775,7413.06601108507,7413.06601108507,7014.70949654919,6865.03658975663,4548.76201441146,2424.25292493498,2390.60776999408,2077.71329060965,2471.62494572967,2319.48504845895,2391.0303906492,2504.95495446355,2334.60811449465,3028.84454013469,2905.32762361843,2708.35424281222,2716.36804170047,4935.88021269151,4820.76090720211,4898.95981144429,3579.69079219148,3640.45142285764,6635.18400757835,2747.23087199273,2683.40960793727,2630.94756005722,1771.59179083812,3766.41832192518,2046.046691541,2578.01371339659,2541.22234670151,3616.9444819093,2921.87225971566,3090.72527623182,3052.25599292444,3146.13866398355,0
